Unnamed: 0,text,aspect,label
287,看评论很有意思，推3G卡！,这是一条关于数码的评论,1
288,20多分钟，CD般的现场，包揽各项大奖。,这是一条关于运动的评论,1
289,还有在唱《Mirotic》时候shinee弟弟珉豪和钟铉跟着节奏欢唱摇摆，下面的歌迷也各种应援给力。,这是一条关于娱乐的评论,1
290,08年，对我们意义深重的一年。,这是一条关于旅游的评论,1
291,节俭的好孩纸。[爱你],这是一条关于育儿的评论,1
292,这么好的活动这么能不参加呢！,这是一条关于宠物的评论,0
293,好运降临吧！,这是一条关于证券的评论,0
294,哈哈,这是一条关于宠物的评论,0
295,一首很窝心的老歌。,这是一条关于文化的评论,1
296,"心里变态,必须严惩!!",这是一条关于情感的评论,0
297,祝愿男孩早日康复,这是一条关于育儿的评论,0
298,//@吕燕:这两个畜生一定要找出来严惩！[怒],这是一条关于情感的评论,0
299,这货蚯蚓都敢吃？,这是一条关于科普的评论,1
300,帅瞎了！,这是一条关于旅游的评论,1
301,贱奴词穷，本座还没发力就跑了明天等蟑螂来吧,这是一条关于宠物的评论,0
302,//@小贾童鞋的类酷:去找你老爸做这话贱婢你都说得出来，雨筠妹妹看来欲望不浅,这是一条关于娱乐的评论,0
303,[抓狂][抓狂][抓狂][抓狂][抓狂]@want油2stayTT 难平抑郁怎么整[泪][泪][泪],这是一条关于情感的评论,0
304,#六一送书#书是宝宝最好的朋友，希望宝宝爱书，能够从书中汲取真善美，健康快乐成长。,这是一条关于育儿的评论,1
305,也祝小朋友们六一快乐，天天向上@啊米的世界,这是一条关于育儿的评论,1
306,孙悟空定住七仙女之后，TMD居然吃桃子去了~猴子就是猴子~（来自@Rizmine 欢迎高手改编～）,这是一条关于文化的评论,0
307,感到 一个人的奥林匹克[赞][赞][心][心],这是一条关于情感的评论,1
308,我哭了TMD，这东西怎么看,这是一条关于情感的评论,0
309,@蕊蕊kerry 多谢款待咯！,这是一条关于宠物的评论,1
310,美味啊！[偷笑][偷笑][偷笑][偷笑],这是一条关于宠物的评论,1
311,#关注新店入驻#赛特奥莱最近惊喜不断！,这是一条关于汽车的评论,1
312,[赞] 人民日报为人民,这是一条关于军事的评论,1
313,//@胡锡进:赞人民日报追踪报道此事。,这是一条关于时事的评论,1
314,特大号灯泡～[偷笑],这是一条关于宠物的评论,0
315,//@醉眼看窗外: 你和谁俩去，我后面跟着[嘻嘻][lxhx奔跑],这是一条关于情感的评论,0
316,[泪][泪][泪][泪][泪]我难过死了,这是一条关于情感的评论,0
317,丽江的最后一个慵懒的下午~~~很有文化气息的酒吧，很有特色的民乐，真实纯朴才是最震撼人心的~~~,这是一条关于旅游的评论,1
318,非常十分不愿意打扫卫生。,这是一条关于房产的评论,0
319,#世界腾冲 天下和顺#几经周折终于收到了[太开心][鼓掌]，小编人真是太好了[good][good]听说第一次的我没收到就赶紧帮我查，然后又重新给我邮寄一张，而且这次选择使用安全的挂号信[爱你][爱你]@世界腾冲___天下和顺,这是一条关于旅游的评论,1
320,全面进驻新台址的体育中心果然气度不凡，气场强大?禁止打酱油，iphone也不行！！！[哈哈][哈哈][哈哈] 我在#中央电视台新台址#,这是一条关于宠物的评论,1
321,小甲：5岁的福原爱就这么可爱~【5岁小福原爱参加综艺节目 [视频] 】,这是一条关于运动的评论,1
322,#童心未泯，大儿童#可爱，萌萌的音乐存钱罐，只要将硬币投进去就会放出音乐哦~想拥有一个么？,这是一条关于文化的评论,1
323,安妮海瑟薇， 国外女星中，最喜欢她和奥黛丽赫本了， 这首魔法灰姑娘中的插曲 ，也挺喜欢的。,这是一条关于娱乐的评论,1
324,三百··寂寞melody [视频]@骆协锋被负万行泪:是否我、真的一无所有[泪],这是一条关于情感的评论,0
325,//@四岁小狼YO: 啊啊啊啊啊啊我美丽的二奎亲（的胡纸,这是一条关于时事的评论,0
326,这是哪里的大天坑啊？,这是一条关于宠物的评论,0
327,[吃惊] ｜from,这是一条关于旅游的评论,0
328,这是不是体验江边人家的生活[哈哈]@Lil_Dwyane,这是一条关于宠物的评论,0
329,让地方个别狗官和奸商见鬼去吧！,这是一条关于宠物的评论,0
330,就是这两史萌样让人着迷嗷嗷！！！,这是一条关于旅游的评论,1
331,张靓颖《如果这就是爱情》今天不知为什么，觉得这首歌挺好听的，虽然不是新歌，但还是反复听了很多遍...我没有选择我不再完整，原来最后的吻如此冰冷，你只能默认我要被割舍，眼看着你走了。,这是一条关于娱乐的评论,1
332,此截图真是各种表情帝呀 [笑哈哈] 120506 KBS2 Hello脱口秀 泰妍截图 29P[DCTY][打包] 站内戳：,这是一条关于娱乐的评论,0
333,美梦~[爱你][爱你],这是一条关于情感的评论,1
334,不能抵挡的敏旭DJ的魅力啊！！,这是一条关于数码的评论,1
335,~KTR的官图真是越来越好看了[泪],这是一条关于情感的评论,1
336,07号拍官图的时候，妹子都都在嚎叫太可爱了太可爱了，快来看看有什么吧~[笑眯眯],这是一条关于宠物的评论,1
337,嗯，那样子真帅！,这是一条关于宠物的评论,0
338,唯娘真开心！[亲一口],这是一条关于情感的评论,0
339,//@良心正在发现:你是反对暴力的，我知道，所以你也就是牢骚几句，装装B。,这是一条关于军事的评论,0
340,都说王蒙是非常聪明的人，我想也是的，他这种投机的聪明是中国作协体制内作家的共性。,这是一条关于文化的评论,0
341,由此可见，王蒙们可不是被逼为娼的，他们是长袖善舞乐此不疲的卖货！,这是一条关于科技的评论,0
342,义教组的苦逼们还在开会喂蚊子[挖鼻屎][挖鼻屎]@筱潼TMD又要备考,这是一条关于教育的评论,0
343,这就是党国的言论自由啊,这是一条关于娱乐的评论,0
344,还能弄得挺点哦！[偷笑],这是一条关于宠物的评论,0
345,我爱生活， 爱时尚 ，来支持了[耶][ok]~,这是一条关于娱乐的评论,1
346,拔牙了拔牙了[打针][药丸][打针][药丸]怕怕啊[害怕][惊恐][害怕][惊恐]求医生轻点啊[大哭][大哭][大哭]我在这里: #同济大学附属口腔医院#,这是一条关于情感的评论,0
347,同贺佐敦！[鼓掌][干杯][喜],这是一条关于军事的评论,1
348,各种欢乐。,这是一条关于教育的评论,0
349,好欢乐的花絮照~,这是一条关于宠物的评论,0
350,@韩庚 新专辑 挺棒的 概念和音乐 都是我很喜欢的 ！,这是一条关于文化的评论,1
351,@鲍鲍-抱抱 亲爱的们 好希望有新的一批合照来接班 想你们[心],这是一条关于运动的评论,1
352,28J的小黄鸡一边去[得意地笑],这是一条关于宠物的评论,0
353,打着嗝流下同情的泪...,这是一条关于娱乐的评论,0
354,啧啧，忍不住骂一句臭傻逼,这是一条关于娱乐的评论,0
355,女主持人直播吐槽惊人！,这是一条关于情感的评论,0
356,这女主播真NB，这绝对不是口误啊！！！,这是一条关于娱乐的评论,0
357,周董周董 一辈子的偶像！,这是一条关于证券的评论,1
358,[衰]要不要这样花痴.....,这是一条关于娱乐的评论,0
359,#朴有天生日快乐#生日贺礼。。,这是一条关于娱乐的评论,1
360,枪毙人质呗，马上要死的人才干的事,这是一条关于情感的评论,0
361,忽然的在下午听到这首歌时难过的不能自己，没有理由，没有征兆，只是不停流泪。,这是一条关于情感的评论,0
362,是不是，总会有一瞬间，让你泪流满面[泪][泪][泪]黄小琥-没那么简单-[音乐],这是一条关于娱乐的评论,0
363,"靠,你还真能整!",这是一条关于科普的评论,0
364,早上新快报有意思，一边版面是《求是》“解决群众身边十种腐败”，一边是香港如何问责特首曾荫权豪华花销。。,这是一条关于时事的评论,0
365,我的 #幸运树# 之『今日运势』得分 55，俺有幸拿了第 2，今天过得灰常淡定。,这是一条关于情感的评论,0
366,311了'去年是311从三亚出发到的上海'然后陪老妈去杭州看西湖吃外婆家'整个一天都处于亢奋状态'晚上还见了小秋文@89年的小秋文 '期待312,这是一条关于旅游的评论,0
367,还挺准的嘛！,这是一条关于证券的评论,0
368,这个测试挺好玩的~ 哈哈！,这是一条关于宠物的评论,0
369,听了@冯照鹏 泰国自助游的分享 便宜的海鲜啊 透明的大海啊 很想去啊 有意组团去的私信我哈 [哈哈],这是一条关于旅游的评论,1
370,@周笔畅 笑起来美死了 [亲亲][亲亲][亲亲],这是一条关于娱乐的评论,1
371,枪杆子里面出政权[吃惊],这是一条关于历史的评论,0
372,"活力动感在现代,无限风光在浩通.汤总[威武]",这是一条关于房产的评论,1
373,谢谢亲爱的~,这是一条关于情感的评论,1
374,@布布漫 怀念咱们那颠簸的山路、坑爹的演出还有最好吃的烤鱼~,这是一条关于旅游的评论,1
375,预祝大家玩得愉快。,这是一条关于军事的评论,1
376,非常优雅美妙，你似乎能感觉到TA们正在海底舒展缓慢的悬浮摆动。,这是一条关于科普的评论,1
377,//@花总丢了金箍棒:血牌榜第一。,这是一条关于文化的评论,0
378,真的是惊喜！,这是一条关于教育的评论,0
379,（谢谢你们~~有那么多人支持，是因为你们对梦想的坚持，请加油吧！,这是一条关于情感的评论,0
380,没有监控就可以盖过不人道的手段捕捉犬只后，使犬只意外死亡的结果的事实了么？！,这是一条关于宠物的评论,0
381,生日快乐！,这是一条关于军事的评论,1
382,^O^ @敏敏敏敏敏敏敏庚随 生日哈皮！！,这是一条关于育儿的评论,1
383,LMFAO震撼献唱2首冠单完美压轴！,这是一条关于娱乐的评论,1
384,赚了 真的赚了,这是一条关于娱乐的评论,0
385,重口味！！！,这是一条关于旅游的评论,0
386,"练体操的妹纸们真是太不容易了,如此优美的体操，真是一种享受。",这是一条关于育儿的评论,1
387,尼玛顾里是个爹刚死了就能坐在遗像旁研究着遗嘱条款的站在云端的女人啊！！！！！！,这是一条关于情感的评论,0
388,尼玛江铠同我是无数个不接受！！！！！,这是一条关于运动的评论,0
389,@郭敬明 敢问您老选角的时候视觉神经出故障了？,这是一条关于时事的评论,0
390,"NND,后妈真想一掌把她的背给拍直了[哼]",这是一条关于娱乐的评论,0
391,我在丽江感动了！,这是一条关于旅游的评论,1
392,好人长寿！,这是一条关于科普的评论,1
393,//@北京城你不知道的事儿: 感动了[泪],这是一条关于情感的评论,1
394,年仅25岁，好年轻，让人痛心……,这是一条关于情感的评论,0
395,TD伸舌头卖萌拍照，（大成，咬他！[得意地笑] ）Extraordinary 20s 日版 DVD [视频],这是一条关于宠物的评论,0
396,为何没有我的！！！,这是一条关于情感的评论,0
397,今天臭宝旺过生日，宝宝4岁了，谢谢你陪我们度过的美好岁月，以后我们也要快乐的一起度过哦。[爱你][蛋糕]@空亡线情人,这是一条关于育儿的评论,1
398,回复@豪心依旧-1987:气壮山河，汉气唐风,这是一条关于思想的评论,1
399,#爱心送机*真情接力# 传递爱心，求扩散。,这是一条关于军事的评论,1
400,永远支持和关注你们@番渠撞法鞘,这是一条关于文化的评论,1
401,令人震惊的是，现任副总经理竟是09年卸任的冷水江市环保局长——李荣华！,这是一条关于财经的评论,0
402,[哈哈][哈哈][围观]//@回眸__yi笑:[哈哈],这是一条关于宠物的评论,0
403,宪政难产，道德便秘。,这是一条关于时事的评论,0
404,只好求助于半个世纪前的泻药，但泻药不单过期，而且还是假药。,这是一条关于科普的评论,0
405,于是只好回头狂刨半个世界前的粪坑，缅怀粪世嫉俗的革命岁月。,这是一条关于历史的评论,0
