Unnamed: 0,text,aspect,label
274,2012快点来吧 到那时就再也不用坐在电脑前没日没夜的干活了 在海啸来袭之前 烤上二十个腰子 面对滔天巨浪 干掉最后一瓶啤酒 狂哮一声 我cao你妈 也算给我凡俗的人生画一个铿锵的句号,这是一条关于数码的评论,0
275,转：毛少将是所有红后代里面最好的……,这是一条关于运动的评论,1
276,他还能没事给你们逗逗乐子。,这是一条关于育儿的评论,1
277,多好啊！,这是一条关于宠物的评论,1
278,新宇是个好青年！,这是一条关于房产的评论,1
279,原来这个星期休假与不休假是一样的，也是最早6点才能走[泪][泪][泪]现在就希望6点后还来得及坐车[可怜][可怜][可怜],这是一条关于宠物的评论,0
280,这位就是从小照顾我长大的，一直守护在我身边的，那位慈祥的母亲。,这是一条关于情感的评论,0
281,读卡器坏掉了，啊，这是要逼疯我，嘎好了。,这是一条关于数码的评论,0
282,下东西也下不成为令人，我的天哪，气人莫？[抓狂] [泪] [黑线],这是一条关于娱乐的评论,0
283,现在，最让我放心的酸笋就是自家在桂林用清清的泉水泡的酸笋，既好吃，又安全，在南宁是绝对泡不出这种味道的酸笋的。,这是一条关于旅游的评论,1
284,明天的辩论赛，在因学业而不得不放下一个学期之后，终于又能以攻辩的身份站在台上，莫名的紧张，甚至开始怀疑自己……,这是一条关于教育的评论,1
285,不想要这种心态，想赢，更想展示一个最自信的自己给你,这是一条关于情感的评论,1
286,哈 我明天就往那里出发啦 呆最少一周 呵呵,这是一条关于宠物的评论,0
287,//@微博搞笑排行榜：鼓浪屿真不错，咱们一起去旅行！[欢欣鼓舞],这是一条关于旅游的评论,0
288,我内牛满面了，一锅两制你还能理解么。。,这是一条关于科普的评论,0
289,不出境就代表是内个贱货的了？,这是一条关于娱乐的评论,0
290,你们是护短还是什么？,这是一条关于汽车的评论,0
291,什么玩意！,这是一条关于文化的评论,0
292,用了人家的狗就是自己的了？,这是一条关于宠物的评论,0
293,要是占了人家茅房 主人拉的屎内个贱货也得收藏了啊？,这是一条关于科普的评论,0
294,她不懂人事！,这是一条关于娱乐的评论,0
295,你们也不懂？,这是一条关于科普的评论,0
296,别因为一个贱货把自己的招牌砸了！,这是一条关于情感的评论,0
297,干点人事！[挖鼻屎],这是一条关于育儿的评论,0
298,李晟敏呐，你知道我们在就好，有人TM的贝戈戈我也管不着，就这样吧。[gif],这是一条关于运动的评论,1
299,[嘻嘻] 看者发财！！！,这是一条关于宠物的评论,0
300,有木有！。。。。。。,这是一条关于宠物的评论,0
301,然后我变成了他们的哥哥，最终成为他们的叔叔的时候， 我感受到了岁月 ！！！,这是一条关于情感的评论,0
302,本来1分钟的路程，现在花了30分钟到家，街道、家里花园全是水，庆幸的是屋里没有进水、狗狗们站在门口的高处[鼓掌]，但愿水到此为止（第三次说这话）,这是一条关于宠物的评论,0
303,//@如果CC:[嘻嘻] 我马上就到 吼吼~~~,这是一条关于宠物的评论,0
304,唉。。。,这是一条关于娱乐的评论,0
305,[衰][衰][衰]还听错了问题。。。,这是一条关于娱乐的评论,0
306,杯具。。。[泪][泪][泪],这是一条关于宠物的评论,0
307,去年在很困难的情况下完成了三大任务，不仅供完了房子，拿到了驾照，而且还找到了我一直要等的人。,这是一条关于房产的评论,0
308,2月14要到了，媳妇儿，你说你想要什么？[花],这是一条关于情感的评论,0
309,永生官网行程更新：110416 KBS〈Happy Together3〉录制 我们的许歌手要回来了~大家多多期待 多多支持哦~,这是一条关于娱乐的评论,1
310,现在心脏就咚咚咚跳得快到不行。,这是一条关于科普的评论,0
311,快点要十二点吧，一刻都等不了了！,这是一条关于科普的评论,0
312,迪士尼入侵上海，喜羊羊死哪去了？！,这是一条关于旅游的评论,0
313,你这个没用的东西，还不快去纽约也围个羊圈，不然送你去灰太狼那里，做成羊肉串、羊毛衫、羊羔体……哼,这是一条关于科普的评论,0
314,看日本地震的新闻，给我的最大震撼就是，办公室里的所有人，在房子剧烈晃动的情况下，没有一个人跑出去，而是扶着并保护办公室里的东西，防止倒下来，然后还有人拿着摄像机手机拍摄地震画面。。。,这是一条关于科普的评论,0
315,我去。。,这是一条关于文化的评论,0
316,真是够了！！！,这是一条关于娱乐的评论,0
317,小龙酱你也算是经纪人界的奇葩！！！！！,这是一条关于房产的评论,0
318,(ノ=Д=)ノ┻━┻ 你妹的会不会说话啊！！！！！,这是一条关于宠物的评论,0
319,表示睡前可以用手机客户端发个微博的感觉真好。,这是一条关于数码的评论,0
320,[做自己喜欢的事，让喜欢的事变的有价值。],这是一条关于情感的评论,0
321,晚安。,这是一条关于情感的评论,0
322,好梦。,这是一条关于文化的评论,0
323,[PIER 39]开门见山，这家店一定要去吃面包汤！,这是一条关于旅游的评论,1
324,当时我就震惊了！！！,这是一条关于教育的评论,1
325,就这家了！,这是一条关于娱乐的评论,1
326,东西的量都很大，一盆东西可以3个左右朋友一起Share。,这是一条关于情感的评论,1
327,在居家风水中镜子敢不要正对着床位，首先对夫妻双方不利，更重要的是导致招小人，因此一定要引起注意。,这是一条关于情感的评论,0
328,不过没人搭伙[泪],这是一条关于宠物的评论,0
329,如果可以，我真想和你一直旅行。,这是一条关于情感的评论,1
330,或许吃得不好，可是却依旧为对方擦去嘴角的油渍。,这是一条关于宠物的评论,1
331,重要的是，你在我的身边！[心],这是一条关于情感的评论,1
332,春节给爷爷家买的水仙已经怒放！,这是一条关于旅游的评论,1
333,哈哈哈，今天也是我奶奶的大寿，老人家过正月初八，今年正好跟我同一天！,这是一条关于育儿的评论,1
334,祝奶奶身体健康！,这是一条关于情感的评论,1
335,万事如意！,这是一条关于情感的评论,1
336,恭喜Robbie！！！！,这是一条关于数码的评论,0
337,伊到底是想把哥弄感冒了還是想把哥弄失眠呢？,这是一条关于娱乐的评论,0
338,什么狗屁一样的早晨！！！,这是一条关于宠物的评论,0
339,我决定下午的课tmd全不上了！！！！,这是一条关于教育的评论,0
340,我要回家！！！！！！！！！！[怒][怒][怒][汽车][汽车][汽车][飞机][飞机][飞机][弱][弱][弱][自行车][自行车][自行车],这是一条关于汽车的评论,0
341,"然每次进去我浑身不自在,那超市,面积不大,可懒洋洋的服务员有二、三十个。",这是一条关于旅游的评论,0
342,"是强塞进去的冗员,还是把顾客当贼防,需要人盯人防守?",这是一条关于时事的评论,0
343,"~~~东西贵,是养人成本高吧?",这是一条关于财经的评论,0
344,呵呵 早安 各位！,这是一条关于宠物的评论,0
345,一脸滴敖慢。,这是一条关于旅游的评论,0
346,宽屏电脑害死人噢…,这是一条关于数码的评论,0
347,圆都椭圆！！！！！！,这是一条关于文化的评论,0
348,作业做死人噢！！！！！！！,这是一条关于教育的评论,0
349,三百标志一点都不多给课余时间做！！！！！！！,这是一条关于教育的评论,0
350,课上作业另外来噢！！！！！,这是一条关于教育的评论,0
351,做不完肿么办噢！！！！！！,这是一条关于科普的评论,0
352,咆哮泓[抓狂],这是一条关于宠物的评论,0
353,可是到了现在我忽然发现他们不打架了，妈的。。,这是一条关于宠物的评论,0
354,勤奋小人被打死了。。。。[奥特曼] [泪],这是一条关于宠物的评论,0
355,回复@空了了了:溜微薄的大爷别闪着牙，做板爷不是你没本事，而是你为小不尊。,这是一条关于情感的评论,0
356,但我就是无原则支持她，此期间我尽量无视挑事儿的，只要不太过分[挖鼻屎],这是一条关于娱乐的评论,1
357,4月份已完成七站的推介活动，感谢贵方支持！,这是一条关于房产的评论,0
358,//@ReneeZhang：预祝成功！,这是一条关于运动的评论,0
359,别这么批评~想着汶川地震时温总理在寒雨里站着废墟旁蹲着....,这是一条关于时事的评论,0
360,这样批评会觉得对不起温总理以及像他一样的那些好人们[手套],这是一条关于时事的评论,0
361,书中有中国诗人杨子的一首诗，我很喜欢，摘一段：我和那些和我一样戴着假面的人朝夕相处，我也和你们看不见的朝霞，白羊和花朵朝夕相处，我的假面并没有将我变成时光的囚徒。,这是一条关于文化的评论,1
362,但有些图该发有些图不该发，这个平衡点自己找不到么！,这是一条关于房产的评论,0
363,烧饼么！,这是一条关于文化的评论,0
364,擦！,这是一条关于宠物的评论,0
365,真心看不起！,这是一条关于宠物的评论,0
366,"想你,是一种痛,隐隐的痛，不常来,却挥之不去;想你,是一种,刻骨铭心的痛,不常来,却仍深刻;想你,从不知疲惫,却极痛,撕心裂肺...",这是一条关于情感的评论,0
367,"痛苦的不是过去,而是记忆！",这是一条关于情感的评论,0
368,为什么会在一个人身上看见另一个人的影子？,这是一条关于情感的评论,0
369,人与人之间的相似除容貌意外的神似已经是很神奇的事情了！,这是一条关于科普的评论,0
370,为什么竟然会有同样的伤疤在手臂上？,这是一条关于科普的评论,0
371,在家听滚石30年精选一样很惬意,这是一条关于文化的评论,0
372,家里没人 就好一个人大声大声的唱歌了 、、、[酷],这是一条关于情感的评论,0
373,疯狂到可以唱唱笑笑哭哭唱唱 这是肿么了,这是一条关于情感的评论,0
374,曾经我不幸福，是因为我还未放下，沉浸在痛苦之中，如今我学会了遗忘，明白只有放下，我才会幸福！,这是一条关于情感的评论,0
375,美好的回忆，只是偶尔瞬间出现在嘴角的那一丝微笑，笑着忘了吧....,这是一条关于情感的评论,0
376,擦干最后为你落下的眼泪，与昨日挥别，爱，已成往事......,这是一条关于情感的评论,0
377,在不触犯别人的利益下都HIGH起来吧！,这是一条关于房产的评论,0
378,让我的周五必HIGH症发作的更猛烈些吧！！！,这是一条关于科普的评论,0
